Business ID,Name,Ratings,Pricing,Distance_From_Venue,Address,City,Latitude,Longitude
drNjH8Z63cgp8FWXh2hahA,KINTON RAMEN BISHOP,3.9,$$,339.16644815628143,1211 Rue Bishop,Montreal,45.49601,-73.57487
soyZpe78MCeVN-0a11zSdQ,Monarque,4.6,Information not available,1036.0912500539864,406 Rue Saint-Jacques,Montreal,45.50158,-73.55962
gQstuI8EJfdrwAulCK_C_A,Gyu-Kaku Japanese BBQ,4.4,$$$,401.3924875088272,1255 Rue Crescent,Montreal,45.49681,-73.5746
kpuMEGNsjD4R5VnJa8IWTw,Dunn's,3.9,$$,500.5097777317799,1249 Rue Metcalfe,Montreal,45.500557,-73.5716254
9xSwne4GjwZ6Hlzdx2Zszg,Deville Dinerbar,4.0,$$,488.3427367954855,1425 Rue Stanley,Montreal,45.499686,-73.574147
8xCiibfgqy-8xpCWEaguqg,The Keg Steakhouse + Bar,4.2,$$$,519.6741413368461,5 Place Ville Marie,Montreal,45.5007523,-73.5694969
wzugmCevnXuCMCF4upAf0w,Kazu,4.3,$$,831.9712969930739,1844 Rue Sainte-Catherine O,Montreal,45.492867,-73.580078
wl6w2VNMA4g6O9lu7kTvFA,Reuben's Deli & Steakhouse,4.0,$$,442.60460598247084,1116 Rue Sainte-Catherine Ouest,Montreal,45.49959,-73.57294
Axz55vNN-HHUeXpSOodbeg,Nora Gray,4.1,$$$,377.4785754352241,1391 Rue Saint-Jacques,Montreal,45.49303,-73.568495
aHRwaqenQHy98AwWjbHvdA,Ye Olde Orchard,3.8,$$,270.52418222432584,1189 Rue de la Montagne,Montreal,45.4974,-73.57341
NEoCDeIo1EqSlHkQa-JYEg,Bis,4.0,$$$$,342.51913396965705,1229 Rue de la Montagne,Montreal,45.49779,-73.57424
k2a0B5nlT3V9zzVrpgcGeQ,Bar George,4.3,$$,526.4289120160176,1440 Rue Drummond,Montreal,45.49914524060438,-73.575678
63hkYvXXcZsHeCeZBQbfew,Shawarmaz,4.2,$,396.0538002123075,1206 Rue Peel,Montreal,45.499508,-73.572079
xaVPhmM52rvF_Kxfmn57Bg,Daldongnae - Montreal,4.2,Information not available,382.48666109708086,1216 Rue Bishop,Montreal,45.49575,-73.5753
_BnBjRMt5Ba-TAv07r3fyw,Wienstein & Gavino's,3.8,$$,513.2297872938536,1434 Rue Crescent,Montreal,45.49751251005118,-73.576754
mnn--vaYHtNyBNYFYBFIog,Toqué,4.3,$$$$,1047.1816935920533,900 Place Jean-Paul-Riopelle,Montreal,45.5029475,-73.5612041
